step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
597;4.26924e-15;133;1541;9154;10127;1;88;2.00567e+09;-6.68298e+08;4;0;-1;0;4;-1;3331907;3331905;7
597;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3331907;3331905;7
597;4.2318e-15;121;1289;9189;10068;1;38;2.11304e+09;-6.68298e+08;0;0;-1;0;0;-1;3331907;3331905;7
598;4.26924e-15;143;1540;9154;10127;1;88;2.03806e+09;-6.47923e+08;5;0;-1;0;5;-1;3658661;3658659;7
598;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3658661;3658659;7
598;4.2318e-15;129;1287;9189;10068;1;38;2.14544e+09;-6.47923e+08;14;0;-1;0;14;-1;3658661;3658659;7
599;4.26924e-15;148;1539;9154;10127;1;88;2.06948e+09;-6.28325e+08;3;0;-1;0;3;-1;4003589;4003587;7
599;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4003589;4003587;7
599;4.2318e-15;130;1286;9189;10068;1;38;-2.14748e+09;-6.28325e+08;1;0;-1;0;1;-1;4003589;4003587;7
600;4.26924e-15;154;1537;9154;10127;1;88;2.09995e+09;-6.0947e+08;13;0;-1;0;13;-1;4366806;4366804;7
600;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4366806;4366804;7
600;4.2318e-15;130;1286;9189;10068;1;38;-2.14748e+09;-6.0947e+08;0;0;-1;0;0;-1;4366806;4366804;7
601;4.26924e-15;154;1537;9154;10127;1;88;2.12952e+09;-5.91326e+08;0;0;-1;0;0;-1;4748392;4748390;7
601;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4748392;4748390;7
601;4.2318e-15;130;1286;9189;10068;1;38;-2.14748e+09;-5.91326e+08;-1;0;0;0;-1;0;4748392;4748390;7
602;4.26924e-15;162;1534;9154;10127;1;88;-2.14748e+09;-5.73862e+08;2;0;-1;0;2;-1;5148402;5148400;7
602;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5148402;5148400;7
602;4.2318e-15;128;1286;9189;10068;1;38;-2.14748e+09;-5.73862e+08;0;0;-1;0;0;-1;5148402;5148400;7
603;4.26924e-15;161;1534;9154;10127;1;88;-2.14748e+09;-5.57049e+08;-1;0;0;0;-1;0;5566860;5566858;8
603;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5566860;5566858;8
603;4.2318e-15;127;1286;9189;10068;1;38;-2.14748e+09;-5.57049e+08;-1;0;0;0;-1;0;5566860;5566858;8
604;4.26924e-15;160;1534;9154;10127;1;88;-2.14748e+09;-5.40859e+08;-1;0;0;0;-1;0;6003764;6003762;8
604;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6003764;6003762;8
604;4.2318e-15;127;1286;9189;10068;1;38;-2.14748e+09;-5.40859e+08;0;0;-1;0;0;-1;6003764;6003762;8
